0.38407,0.37897,0.36073,0.41098,0.38762,0.40744,0.36967,0.37001,0.38381,0.38783,0.36966,0.35247,0.38952,0.38636,0.36227,0.37089,0.38951,0.40677,0.40066,0.39415,0.38588,0.39818,0.39475,0.36762,0.35638,0.39036,0.36036,0.37576,0.40236,0.35647
0.37842,0.37897,0.36073,0.41098,0.38762,0.40744,0.36967,0.37001,0.38381,0.38738,0.3695,0.35247,0.37649,0.38153,0.36227,0.37089,0.38951,0.40677,0.3963,0.39415,0.38588,0.39818,0.37513,0.36762,0.35638,0.39036,0.36036,0.37529,0.39402,0.34105
0.37842,0.37122,0.36073,0.37663,0.38762,0.40074,0.3648,0.37001,0.38381,0.32476,0.35897,0.35247,0.37649,0.38153,0.3528,0.37089,0.37783,0.39844,0.3963,0.39415,0.38588,0.37339,0.37513,0.36762,0.35638,0.37994,0.36036,0.36034,0.39117,0.34105
0.37842,0.37122,0.36073,0.3717,0.38762,0.40074,0.3648,0.37001,0.38381,0.32476,0.35897,0.35247,0.37649,0.37835,0.3528,0.37089,0.37783,0.39844,0.3963,0.39415,0.38588,0.37339,0.37513,0.36762,0.35638,0.37994,0.36036,0.36034,0.3256,0.34105
0.37842,0.37122,0.35056,0.35695,0.38762,0.40074,0.3648,0.37001,0.38381,0.32476,0.35751,0.35247,0.37404,0.37835,0.3528,0.37089,0.35792,0.39844,0.39316,0.39415,0.38588,0.37339,0.36888,0.36762,0.35638,0.37444,0.36036,0.36034,0.3256,0.34105
0.37732,0.37122,0.35056,0.35203,0.38762,0.40074,0.3648,0.37001,0.38381,0.32448,0.34891,0.35247,0.37404,0.37632,0.3528,0.37089,0.35792,0.39844,0.35034,0.39415,0.38588,0.37339,0.36888,0.36762,0.35638,0.37444,0.36036,0.36034,0.3256,0.33401
0.37732,0.37122,0.35056,0.35203,0.38762,0.40074,0.3648,0.37001,0.38381,0.32448,0.34891,0.35247,0.37404,0.37632,0.3528,0.37089,0.35792,0.39844,0.35034,0.39415,0.38171,0.37339,0.36888,0.36762,0.35598,0.36039,0.35843,0.36034,0.3256,0.33401
0.36962,0.37122,0.35056,0.33961,0.38762,0.39819,0.3648,0.37001,0.3789,0.32448,0.34891,0.35247,0.37404,0.37225,0.3528,0.37089,0.35792,0.39844,0.35034,0.39415,0.33236,0.37339,0.36888,0.36762,0.35598,0.36039,0.35843,0.36034,0.3256,0.33401
0.36962,0.37122,0.29596,0.33961,0.38762,0.39537,0.3648,0.37001,0.3789,0.32444,0.34891,0.35247,0.37404,0.37225,0.3528,0.36764,0.33922,0.39844,0.35034,0.39415,0.33236,0.37339,0.36888,0.36762,0.35598,0.36039,0.35843,0.36034,0.3256,0.33401
0.36962,0.37122,0.29596,0.33832,0.38762,0.39537,0.3648,0.37001,0.3789,0.32444,0.34891,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39844,0.35034,0.39415,0.33236,0.37339,0.36888,0.36762,0.35598,0.36039,0.35843,0.36034,0.3256,0.33401
0.36962,0.37122,0.29596,0.33832,0.38762,0.39537,0.3648,0.37001,0.3789,0.32444,0.34724,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39844,0.35034,0.39415,0.33236,0.37339,0.32988,0.36131,0.35598,0.36039,0.34892,0.36034,0.3256,0.32092
0.36962,0.37122,0.29596,0.33832,0.38762,0.39537,0.36125,0.37001,0.3789,0.32444,0.34724,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.35034,0.39415,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.34892,0.36034,0.3256,0.31946
0.36962,0.37122,0.29596,0.33832,0.38762,0.39537,0.36125,0.37001,0.3789,0.32444,0.34724,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.35034,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.34892,0.33373,0.3256,0.31946
0.36962,0.37122,0.29596,0.33706,0.38762,0.39495,0.36125,0.37001,0.3789,0.32444,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.35034,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.34892,0.33373,0.3256,0.31856
0.36962,0.37122,0.29596,0.33706,0.38762,0.39349,0.34787,0.37001,0.3789,0.32438,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.34892,0.32845,0.3256,0.31856
0.36962,0.37122,0.29596,0.33706,0.38762,0.39311,0.34787,0.37001,0.3789,0.32438,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.34463,0.32352,0.3256,0.31856
0.36962,0.37122,0.29596,0.31754,0.38762,0.39311,0.34787,0.37001,0.3789,0.32438,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.36039,0.32724,0.31519,0.3256,0.31856
0.36962,0.37122,0.29596,0.31754,0.38762,0.38665,0.34787,0.37001,0.3789,0.32251,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.37339,0.32988,0.35177,0.35598,0.3563,0.32724,0.30696,0.3256,0.31704
0.36962,0.37122,0.29596,0.31754,0.38762,0.38653,0.34787,0.37001,0.3789,0.32251,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.3687,0.32988,0.35177,0.35598,0.3563,0.32724,0.30415,0.3256,0.31704
0.36962,0.37122,0.29596,0.31754,0.38762,0.38653,0.34787,0.37001,0.3789,0.32251,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.3687,0.32713,0.35049,0.35598,0.3563,0.32724,0.30415,0.3256,0.31704
0.36962,0.37122,0.29596,0.31754,0.38762,0.38653,0.34787,0.37001,0.3789,0.32251,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.39493,0.34943,0.37824,0.33236,0.3685,0.32713,0.34545,0.35598,0.3563,0.32724,0.30415,0.3256,0.31704
0.36962,0.37122,0.29596,0.31754,0.38762,0.38653,0.34787,0.37001,0.3789,0.32239,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.37773,0.34943,0.37824,0.33236,0.36775,0.32713,0.34344,0.35598,0.3563,0.32724,0.3027,0.3256,0.31266
0.36396,0.37122,0.29596,0.31754,0.38762,0.38653,0.34787,0.37001,0.3789,0.3221,0.3435,0.35247,0.36627,0.37225,0.3528,0.36502,0.33922,0.37773,0.34943,0.37824,0.33236,0.36515,0.32145,0.34258,0.35598,0.3563,0.32724,0.29847,0.3256,0.3105
